지역명,규모구분,연도,월,분양가격(제곱미터)
경남,전용면적 60제곱미터초과 85제곱미터이하,2017.0,5.0,2407.0
경남,전용면적 85제곱미터초과 102제곱미터이하,2017.0,5.0,2873.0
경남,전용면적 102제곱미터초과,2017.0,5.0,2661.0
제주,모든면적,2017.0,5.0,3459.0
제주,전용면적 60제곱미터이하,2017.0,5.0,4630.0
제주,전용면적 60제곱미터초과 85제곱미터이하,2017.0,5.0,3301.0
제주,전용면적 85제곱미터초과 102제곱미터이하,2017.0,5.0,4158.0
제주,전용면적 102제곱미터초과,2017.0,5.0,4800.0
서울,모든면적,2017.0,6.0,6667.0
서울,전용면적 60제곱미터이하,2017.0,6.0,6460.0
서울,전용면적 60제곱미터초과 85제곱미터이하,2017.0,6.0,6435.0
서울,전용면적 85제곱미터초과 102제곱미터이하,2017.0,6.0,7126.0
서울,전용면적 102제곱미터초과,2017.0,6.0,6949.0
인천,모든면적,2017.0,6.0,3326.0
인천,전용면적 60제곱미터이하,2017.0,6.0,3268.0
인천,전용면적 60제곱미터초과 85제곱미터이하,2017.0,6.0,3327.0
인천,전용면적 85제곱미터초과 102제곱미터이하,2017.0,6.0,3439.0
인천,전용면적 102제곱미터초과,2017.0,6.0,4055.0
경기,모든면적,2017.0,6.0,3489.0
경기,전용면적 60제곱미터이하,2017.0,6.0,3671.0
경기,전용면적 60제곱미터초과 85제곱미터이하,2017.0,6.0,3511.0
경기,전용면적 85제곱미터초과 102제곱미터이하,2017.0,6.0,3656.0
경기,전용면적 102제곱미터초과,2017.0,6.0,4052.0
부산,모든면적,2017.0,6.0,3616.0
부산,전용면적 60제곱미터이하,2017.0,6.0,3229.0
부산,전용면적 60제곱미터초과 85제곱미터이하,2017.0,6.0,3698.0
부산,전용면적 85제곱미터초과 102제곱미터이하,2017.0,6.0,3013.0
부산,전용면적 102제곱미터초과,2017.0,6.0,3818.0
대구,모든면적,2017.0,6.0,3246.0
대구,전용면적 60제곱미터이하,2017.0,6.0,3555.0
대구,전용면적 60제곱미터초과 85제곱미터이하,2017.0,6.0,3250.0
대구,전용면적 85제곱미터초과 102제곱미터이하,2017.0,6.0,3019.0
대구,전용면적 102제곱미터초과,2017.0,6.0,4712.0
광주,모든면적,2017.0,6.0,2912.0
광주,전용면적 60제곱미터이하,2017.0,6.0,
광주,전용면적 60제곱미터초과 85제곱미터이하,2017.0,6.0,2899.0
광주,전용면적 85제곱미터초과 102제곱미터이하,2017.0,6.0,2880.0
광주,전용면적 102제곱미터초과,2017.0,6.0,3358.0
대전,모든면적,2017.0,6.0,2739.0
대전,전용면적 60제곱미터이하,2017.0,6.0,2849.0
대전,전용면적 60제곱미터초과 85제곱미터이하,2017.0,6.0,2685.0
대전,전용면적 85제곱미터초과 102제곱미터이하,2017.0,6.0,2600.0
대전,전용면적 102제곱미터초과,2017.0,6.0,4328.0
울산,모든면적,2017.0,6.0,3582.0
울산,전용면적 60제곱미터이하,2017.0,6.0,2904.0
울산,전용면적 60제곱미터초과 85제곱미터이하,2017.0,6.0,3594.0
울산,전용면적 85제곱미터초과 102제곱미터이하,2017.0,6.0,
울산,전용면적 102제곱미터초과,2017.0,6.0,3137.0
세종,모든면적,2017.0,6.0,2733.0
세종,전용면적 60제곱미터이하,2017.0,6.0,2779.0
세종,전용면적 60제곱미터초과 85제곱미터이하,2017.0,6.0,2703.0
세종,전용면적 85제곱미터초과 102제곱미터이하,2017.0,6.0,2787.0
세종,전용면적 102제곱미터초과,2017.0,6.0,2713.0
강원,모든면적,2017.0,6.0,2131.0
강원,전용면적 60제곱미터이하,2017.0,6.0,2149.0
강원,전용면적 60제곱미터초과 85제곱미터이하,2017.0,6.0,2125.0
강원,전용면적 85제곱미터초과 102제곱미터이하,2017.0,6.0,2221.0
강원,전용면적 102제곱미터초과,2017.0,6.0,2400.0
충북,모든면적,2017.0,6.0,2043.0
충북,전용면적 60제곱미터이하,2017.0,6.0,2162.0
충북,전용면적 60제곱미터초과 85제곱미터이하,2017.0,6.0,2041.0
충북,전용면적 85제곱미터초과 102제곱미터이하,2017.0,6.0,2563.0
충북,전용면적 102제곱미터초과,2017.0,6.0,2500.0
충남,모든면적,2017.0,6.0,2274.0
충남,전용면적 60제곱미터이하,2017.0,6.0,2355.0
충남,전용면적 60제곱미터초과 85제곱미터이하,2017.0,6.0,2265.0
충남,전용면적 85제곱미터초과 102제곱미터이하,2017.0,6.0,2963.0
충남,전용면적 102제곱미터초과,2017.0,6.0,2560.0
전북,모든면적,2017.0,6.0,2201.0
전북,전용면적 60제곱미터이하,2017.0,6.0,2322.0
전북,전용면적 60제곱미터초과 85제곱미터이하,2017.0,6.0,2197.0
전북,전용면적 85제곱미터초과 102제곱미터이하,2017.0,6.0,2321.0
전북,전용면적 102제곱미터초과,2017.0,6.0,2373.0
전남,모든면적,2017.0,6.0,2147.0
전남,전용면적 60제곱미터이하,2017.0,6.0,2151.0
전남,전용면적 60제곱미터초과 85제곱미터이하,2017.0,6.0,2152.0
전남,전용면적 85제곱미터초과 102제곱미터이하,2017.0,6.0,2291.0
전남,전용면적 102제곱미터초과,2017.0,6.0,2197.0
경북,모든면적,2017.0,6.0,2383.0
경북,전용면적 60제곱미터이하,2017.0,6.0,2390.0
경북,전용면적 60제곱미터초과 85제곱미터이하,2017.0,6.0,2376.0
경북,전용면적 85제곱미터초과 102제곱미터이하,2017.0,6.0,2690.0
경북,전용면적 102제곱미터초과,2017.0,6.0,2674.0
경남,모든면적,2017.0,6.0,2444.0
경남,전용면적 60제곱미터이하,2017.0,6.0,2495.0
경남,전용면적 60제곱미터초과 85제곱미터이하,2017.0,6.0,2431.0
경남,전용면적 85제곱미터초과 102제곱미터이하,2017.0,6.0,3042.0
경남,전용면적 102제곱미터초과,2017.0,6.0,2811.0
제주,모든면적,2017.0,6.0,3274.0
제주,전용면적 60제곱미터이하,2017.0,6.0,4630.0
제주,전용면적 60제곱미터초과 85제곱미터이하,2017.0,6.0,3249.0
제주,전용면적 85제곱미터초과 102제곱미터이하,2017.0,6.0,4809.0
제주,전용면적 102제곱미터초과,2017.0,6.0,4800.0
서울,모든면적,2017.0,7.0,6573.0
서울,전용면적 60제곱미터이하,2017.0,7.0,6510.0
서울,전용면적 60제곱미터초과 85제곱미터이하,2017.0,7.0,6342.0
서울,전용면적 85제곱미터초과 102제곱미터이하,2017.0,7.0,7126.0
서울,전용면적 102제곱미터초과,2017.0,7.0,6734.0
인천,모든면적,2017.0,7.0,3322.0
인천,전용면적 60제곱미터이하,2017.0,7.0,3272.0
인천,전용면적 60제곱미터초과 85제곱미터이하,2017.0,7.0,3323.0
인천,전용면적 85제곱미터초과 102제곱미터이하,2017.0,7.0,3427.0
인천,전용면적 102제곱미터초과,2017.0,7.0,4518.0
경기,모든면적,2017.0,7.0,3629.0
경기,전용면적 60제곱미터이하,2017.0,7.0,3707.0
경기,전용면적 60제곱미터초과 85제곱미터이하,2017.0,7.0,3624.0
경기,전용면적 85제곱미터초과 102제곱미터이하,2017.0,7.0,3605.0
경기,전용면적 102제곱미터초과,2017.0,7.0,4065.0
부산,모든면적,2017.0,7.0,3614.0
부산,전용면적 60제곱미터이하,2017.0,7.0,3277.0
부산,전용면적 60제곱미터초과 85제곱미터이하,2017.0,7.0,3718.0
부산,전용면적 85제곱미터초과 102제곱미터이하,2017.0,7.0,3492.0
부산,전용면적 102제곱미터초과,2017.0,7.0,3378.0
대구,모든면적,2017.0,7.0,3870.0
대구,전용면적 60제곱미터이하,2017.0,7.0,3555.0
대구,전용면적 60제곱미터초과 85제곱미터이하,2017.0,7.0,3887.0
대구,전용면적 85제곱미터초과 102제곱미터이하,2017.0,7.0,
대구,전용면적 102제곱미터초과,2017.0,7.0,4712.0
광주,모든면적,2017.0,7.0,2894.0
광주,전용면적 60제곱미터이하,2017.0,7.0,
광주,전용면적 60제곱미터초과 85제곱미터이하,2017.0,7.0,2881.0
광주,전용면적 85제곱미터초과 102제곱미터이하,2017.0,7.0,2880.0
광주,전용면적 102제곱미터초과,2017.0,7.0,3358.0
대전,모든면적,2017.0,7.0,2738.0
대전,전용면적 60제곱미터이하,2017.0,7.0,2849.0
대전,전용면적 60제곱미터초과 85제곱미터이하,2017.0,7.0,2699.0
대전,전용면적 85제곱미터초과 102제곱미터이하,2017.0,7.0,2834.0
대전,전용면적 102제곱미터초과,2017.0,7.0,4328.0
울산,모든면적,2017.0,7.0,3582.0
울산,전용면적 60제곱미터이하,2017.0,7.0,2904.0
울산,전용면적 60제곱미터초과 85제곱미터이하,2017.0,7.0,3594.0
울산,전용면적 85제곱미터초과 102제곱미터이하,2017.0,7.0,
울산,전용면적 102제곱미터초과,2017.0,7.0,3137.0
세종,모든면적,2017.0,7.0,2733.0
세종,전용면적 60제곱미터이하,2017.0,7.0,2779.0
세종,전용면적 60제곱미터초과 85제곱미터이하,2017.0,7.0,2703.0
세종,전용면적 85제곱미터초과 102제곱미터이하,2017.0,7.0,2787.0
세종,전용면적 102제곱미터초과,2017.0,7.0,2713.0
강원,모든면적,2017.0,7.0,2146.0
강원,전용면적 60제곱미터이하,2017.0,7.0,2167.0
강원,전용면적 60제곱미터초과 85제곱미터이하,2017.0,7.0,2141.0
강원,전용면적 85제곱미터초과 102제곱미터이하,2017.0,7.0,2221.0
강원,전용면적 102제곱미터초과,2017.0,7.0,2401.0
충북,모든면적,2017.0,7.0,2043.0
충북,전용면적 60제곱미터이하,2017.0,7.0,2162.0
충북,전용면적 60제곱미터초과 85제곱미터이하,2017.0,7.0,2041.0
충북,전용면적 85제곱미터초과 102제곱미터이하,2017.0,7.0,2563.0
충북,전용면적 102제곱미터초과,2017.0,7.0,2500.0
충남,모든면적,2017.0,7.0,2275.0
충남,전용면적 60제곱미터이하,2017.0,7.0,2355.0
충남,전용면적 60제곱미터초과 85제곱미터이하,2017.0,7.0,2267.0
충남,전용면적 85제곱미터초과 102제곱미터이하,2017.0,7.0,2963.0
충남,전용면적 102제곱미터초과,2017.0,7.0,2560.0
전북,모든면적,2017.0,7.0,2195.0
전북,전용면적 60제곱미터이하,2017.0,7.0,2374.0
전북,전용면적 60제곱미터초과 85제곱미터이하,2017.0,7.0,2194.0
전북,전용면적 85제곱미터초과 102제곱미터이하,2017.0,7.0,2456.0
전북,전용면적 102제곱미터초과,2017.0,7.0,2281.0
전남,모든면적,2017.0,7.0,2147.0
전남,전용면적 60제곱미터이하,2017.0,7.0,2151.0
전남,전용면적 60제곱미터초과 85제곱미터이하,2017.0,7.0,2153.0
전남,전용면적 85제곱미터초과 102제곱미터이하,2017.0,7.0,2291.0
전남,전용면적 102제곱미터초과,2017.0,7.0,2197.0
경북,모든면적,2017.0,7.0,2382.0
경북,전용면적 60제곱미터이하,2017.0,7.0,2390.0
경북,전용면적 60제곱미터초과 85제곱미터이하,2017.0,7.0,2376.0
경북,전용면적 85제곱미터초과 102제곱미터이하,2017.0,7.0,2690.0
경북,전용면적 102제곱미터초과,2017.0,7.0,2674.0
경남,모든면적,2017.0,7.0,2465.0
경남,전용면적 60제곱미터이하,2017.0,7.0,2562.0
경남,전용면적 60제곱미터초과 85제곱미터이하,2017.0,7.0,2450.0
경남,전용면적 85제곱미터초과 102제곱미터이하,2017.0,7.0,3042.0
경남,전용면적 102제곱미터초과,2017.0,7.0,2826.0
제주,모든면적,2017.0,7.0,3335.0
제주,전용면적 60제곱미터이하,2017.0,7.0,5152.0
제주,전용면적 60제곱미터초과 85제곱미터이하,2017.0,7.0,3270.0
제주,전용면적 85제곱미터초과 102제곱미터이하,2017.0,7.0,4809.0
제주,전용면적 102제곱미터초과,2017.0,7.0,4800.0
서울,모든면적,2017.0,8.0,6172.0
서울,전용면적 60제곱미터이하,2017.0,8.0,6371.0
서울,전용면적 60제곱미터초과 85제곱미터이하,2017.0,8.0,5948.0
서울,전용면적 85제곱미터초과 102제곱미터이하,2017.0,8.0,7067.0
서울,전용면적 102제곱미터초과,2017.0,8.0,6254.0
인천,모든면적,2017.0,8.0,3273.0
인천,전용면적 60제곱미터이하,2017.0,8.0,3209.0
인천,전용면적 60제곱미터초과 85제곱미터이하,2017.0,8.0,3276.0
인천,전용면적 85제곱미터초과 102제곱미터이하,2017.0,8.0,3427.0
인천,전용면적 102제곱미터초과,2017.0,8.0,4986.0
경기,모든면적,2017.0,8.0,3641.0
경기,전용면적 60제곱미터이하,2017.0,8.0,3858.0
경기,전용면적 60제곱미터초과 85제곱미터이하,2017.0,8.0,3623.0
경기,전용면적 85제곱미터초과 102제곱미터이하,2017.0,8.0,3694.0
경기,전용면적 102제곱미터초과,2017.0,8.0,4037.0
부산,모든면적,2017.0,8.0,3589.0
부산,전용면적 60제곱미터이하,2017.0,8.0,3457.0
부산,전용면적 60제곱미터초과 85제곱미터이하,2017.0,8.0,3639.0
부산,전용면적 85제곱미터초과 102제곱미터이하,2017.0,8.0,3455.0
부산,전용면적 102제곱미터초과,2017.0,8.0,3642.0
대구,모든면적,2017.0,8.0,3994.0
대구,전용면적 60제곱미터이하,2017.0,8.0,3262.0
대구,전용면적 60제곱미터초과 85제곱미터이하,2017.0,8.0,3993.0
대구,전용면적 85제곱미터초과 102제곱미터이하,2017.0,8.0,
대구,전용면적 102제곱미터초과,2017.0,8.0,4712.0
광주,모든면적,2017.0,8.0,2903.0
광주,전용면적 60제곱미터이하,2017.0,8.0,
광주,전용면적 60제곱미터초과 85제곱미터이하,2017.0,8.0,2890.0
광주,전용면적 85제곱미터초과 102제곱미터이하,2017.0,8.0,2880.0
광주,전용면적 102제곱미터초과,2017.0,8.0,3358.0
대전,모든면적,2017.0,8.0,2738.0
대전,전용면적 60제곱미터이하,2017.0,8.0,2849.0
대전,전용면적 60제곱미터초과 85제곱미터이하,2017.0,8.0,2699.0
대전,전용면적 85제곱미터초과 102제곱미터이하,2017.0,8.0,2834.0
대전,전용면적 102제곱미터초과,2017.0,8.0,4328.0
울산,모든면적,2017.0,8.0,3582.0
울산,전용면적 60제곱미터이하,2017.0,8.0,2904.0
울산,전용면적 60제곱미터초과 85제곱미터이하,2017.0,8.0,3594.0
울산,전용면적 85제곱미터초과 102제곱미터이하,2017.0,8.0,
울산,전용면적 102제곱미터초과,2017.0,8.0,3137.0
세종,모든면적,2017.0,8.0,2734.0
세종,전용면적 60제곱미터이하,2017.0,8.0,2779.0
세종,전용면적 60제곱미터초과 85제곱미터이하,2017.0,8.0,2703.0
세종,전용면적 85제곱미터초과 102제곱미터이하,2017.0,8.0,2787.0
세종,전용면적 102제곱미터초과,2017.0,8.0,2719.0
강원,모든면적,2017.0,8.0,2268.0
강원,전용면적 60제곱미터이하,2017.0,8.0,2242.0
강원,전용면적 60제곱미터초과 85제곱미터이하,2017.0,8.0,2269.0
강원,전용면적 85제곱미터초과 102제곱미터이하,2017.0,8.0,2221.0
강원,전용면적 102제곱미터초과,2017.0,8.0,2401.0
충북,모든면적,2017.0,8.0,2050.0
충북,전용면적 60제곱미터이하,2017.0,8.0,2162.0
충북,전용면적 60제곱미터초과 85제곱미터이하,2017.0,8.0,2048.0
충북,전용면적 85제곱미터초과 102제곱미터이하,2017.0,8.0,2563.0
충북,전용면적 102제곱미터초과,2017.0,8.0,2500.0
충남,모든면적,2017.0,8.0,2257.0
충남,전용면적 60제곱미터이하,2017.0,8.0,2328.0
충남,전용면적 60제곱미터초과 85제곱미터이하,2017.0,8.0,2269.0
충남,전용면적 85제곱미터초과 102제곱미터이하,2017.0,8.0,2963.0
충남,전용면적 102제곱미터초과,2017.0,8.0,2623.0
전북,모든면적,2017.0,8.0,2209.0
전북,전용면적 60제곱미터이하,2017.0,8.0,2352.0
전북,전용면적 60제곱미터초과 85제곱미터이하,2017.0,8.0,2211.0
전북,전용면적 85제곱미터초과 102제곱미터이하,2017.0,8.0,2456.0
전북,전용면적 102제곱미터초과,2017.0,8.0,2281.0
전남,모든면적,2017.0,8.0,2214.0
전남,전용면적 60제곱미터이하,2017.0,8.0,2151.0
전남,전용면적 60제곱미터초과 85제곱미터이하,2017.0,8.0,2221.0
전남,전용면적 85제곱미터초과 102제곱미터이하,2017.0,8.0,2291.0
전남,전용면적 102제곱미터초과,2017.0,8.0,2197.0
경북,모든면적,2017.0,8.0,2441.0
경북,전용면적 60제곱미터이하,2017.0,8.0,2506.0
경북,전용면적 60제곱미터초과 85제곱미터이하,2017.0,8.0,2426.0
경북,전용면적 85제곱미터초과 102제곱미터이하,2017.0,8.0,2867.0
경북,전용면적 102제곱미터초과,2017.0,8.0,2624.0
경남,모든면적,2017.0,8.0,2515.0
경남,전용면적 60제곱미터이하,2017.0,8.0,2623.0
경남,전용면적 60제곱미터초과 85제곱미터이하,2017.0,8.0,2499.0
경남,전용면적 85제곱미터초과 102제곱미터이하,2017.0,8.0,3042.0
경남,전용면적 102제곱미터초과,2017.0,8.0,2868.0
제주,모든면적,2017.0,8.0,3335.0
제주,전용면적 60제곱미터이하,2017.0,8.0,5152.0
제주,전용면적 60제곱미터초과 85제곱미터이하,2017.0,8.0,3270.0
제주,전용면적 85제곱미터초과 102제곱미터이하,2017.0,8.0,4809.0
제주,전용면적 102제곱미터초과,2017.0,8.0,4800.0
서울,모든면적,2017.0,9.0,6507.0
서울,전용면적 60제곱미터이하,2017.0,9.0,6767.0
서울,전용면적 60제곱미터초과 85제곱미터이하,2017.0,9.0,5938.0
서울,전용면적 85제곱미터초과 102제곱미터이하,2017.0,9.0,7887.0
서울,전용면적 102제곱미터초과,2017.0,9.0,6689.0
인천,모든면적,2017.0,9.0,3302.0
인천,전용면적 60제곱미터이하,2017.0,9.0,3330.0
인천,전용면적 60제곱미터초과 85제곱미터이하,2017.0,9.0,3307.0
인천,전용면적 85제곱미터초과 102제곱미터이하,2017.0,9.0,3478.0
인천,전용면적 102제곱미터초과,2017.0,9.0,4986.0
경기,모든면적,2017.0,9.0,3628.0
경기,전용면적 60제곱미터이하,2017.0,9.0,3902.0
경기,전용면적 60제곱미터초과 85제곱미터이하,2017.0,9.0,3601.0
경기,전용면적 85제곱미터초과 102제곱미터이하,2017.0,9.0,3696.0
경기,전용면적 102제곱미터초과,2017.0,9.0,4045.0
부산,모든면적,2017.0,9.0,3594.0
부산,전용면적 60제곱미터이하,2017.0,9.0,3467.0
부산,전용면적 60제곱미터초과 85제곱미터이하,2017.0,9.0,3558.0
부산,전용면적 85제곱미터초과 102제곱미터이하,2017.0,9.0,3442.0
부산,전용면적 102제곱미터초과,2017.0,9.0,3636.0
